ip,hostname,city,region,country,loc,org,postal,timezone,anycast
98.147.188.172,098-147-188-172.res.spectrum.com,San Bernardino,California,US,"34.1446,-117.3013",AS20001 Charter Communications Inc,92405,America/Los_Angeles,
17.253.11.199,ussfj2-vip-bx-003.a.aaplimg.com,Southfield,Michigan,US,"42.4734,-83.2219",AS714 Apple Inc.,48086,America/Detroit,
67.206.127.207,207-127-206-67-in-addr-arpa.brightok.net,Lone Grove,Oklahoma,US,"34.1754,-97.2628",AS8025 BrightNet Oklahoma,73443,America/Chicago,
79.7.253.14,host-79-7-253-14.business.telecomitalia.it,Rescaldina,Lombardy,IT,"45.6200,8.9488",AS3269 Telecom Italia S.p.A.,20027,Europe/Rome,
195.32.115.178,host178-115-32-195.dimensionesrl.eu,Milan,Lombardy,IT,"45.4643,9.1895",AS202870 Dimensione S.r.l.,20121,Europe/Rome,
120.156.250.24,cpe-120-156-250-24.vb11.vic.asp.telstra.net,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
178.77.121.59,n178-77-121-59.cnet.hosteurope.de,Düsseldorf,North Rhine-Westphalia,DE,"51.2217,6.7762",AS61157 PlusServer GmbH,40210,Europe/Berlin,
210.6.130.112,210006130112.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
205.142.79.137,,Geneseo,Illinois,US,"41.4481,-90.1543",AS15129 Geneseo Telephone Company,61254,America/Chicago,
46.117.134.245,46-117-134-245.bb.netvision.net.il,H̱olon,Tel Aviv,IL,"32.0103,34.7792",AS1680 Cellcom Fixed Line Communication L.P,,Asia/Jerusalem,
64.136.150.28,64-136-150-28.dsl.dock.net,Los Angeles,California,US,"34.0522,-118.2437","AS23316 Bel Air Internet, LLC",90009,America/Los_Angeles,
119.197.84.228,,Bucheon-si,Gyeonggi-do,KR,"37.4989,126.7831",AS4766 Korea Telecom,14525,Asia/Seoul,
101.187.206.8,,Brisbane,Queensland,AU,"-27.4679,153.0281",AS1221 Telstra Corporation Ltd,4000,Australia/Brisbane,
137.119.127.174,137-119-127-174.peoplescom.net,Travis Ranch,Texas,US,"32.8036,-96.4735",AS40317 Peoples Communications Inc.,75126,America/Chicago,
123.1.211.178,123001211178.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
167.89.233.222,,Mount Vernon,Texas,US,"33.0478,-95.1962",AS40317 Peoples Communications Inc.,75480,America/Chicago,
101.173.81.84,cpe-101-173-81-84.vb01.vic.asp.telstra.net,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
199.46.114.57,host-199-46-114-57.rw-myaccess.coop,Saskatoon,Saskatchewan,CA,"52.1324,-106.6689",AS53543 EVSL,S7W,America/Regina,
115.70.31.223,223.31.70.115.static.exetel.com.au,Mandurah,Western Australia,AU,"-32.5269,115.7217",AS10143 Exetel Pty Ltd,6210,Australia/Perth,
199.47.254.87,mcfipu.myakkatech.com,Utopia,Florida,US,"27.2901,-82.3601","AS16803 Myakka Technologies, Inc.",34240,America/New_York,
123.1.210.143,123001210143.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
92.28.245.243,host-92-28-245-243.as13285.net,Gravesend,England,GB,"51.4421,0.3711",AS13285 TalkTalk Communications Limited,DA12,Europe/London,
61.16.85.42,,Singapore,Singapore,SG,"1.2933,103.8550",AS23856 SPTEL PTE. LTD.,189562,Asia/Singapore,
5.58.193.228,host-5-58-193-228.bitternet.ua,Ternopil,Ternopil,UA,"49.5540,25.5907",AS16223 Lanet Network Ltd,46000,Europe/Kyiv,
151.177.73.118,c151-177-73-118.bredband.tele2.se,Göteborg,Västra Götaland,SE,"57.7072,11.9668",AS1257 Tele2 Sverige AB,400 10,Europe/Stockholm,
124.244.227.109,124244227109.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
17.253.27.33,uschi5-edge-bx-017.a.aaplimg.com,Chicago,Illinois,US,"41.8500,-87.6500",AS6185 Apple Inc.,60666,America/Chicago,
123.203.65.174,123203065174.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
58.238.127.59,,Incheon,Incheon,KR,"37.4565,126.7052",AS9318 SK Broadband Co Ltd,21505,Asia/Seoul,
62.138.212.173,,Düsseldorf,North Rhine-Westphalia,DE,"51.2217,6.7762",AS61157 PlusServer GmbH,40210,Europe/Berlin,
5.129.223.86,dhcp-86-223-129-5.metro86.ru,Surgut,Khanty-Mansia,RU,"61.2500,73.4167",AS50923 Metroset Ltd.,628400,Asia/Yekaterinburg,
17.253.127.187,usdal4-edge-bx-030.a.aaplimg.com,Dallas,Texas,US,"32.7831,-96.8067",AS714 Apple Inc.,75201,America/Chicago,
36.88.121.95,,Cikarang,West Java,ID,"-6.2611,107.1528",AS7713 PT Telekomunikasi Indonesia,,Asia/Jakarta,
202.79.221.178,webmail.ugl-premas.com,Singapore,Singapore,SG,"1.2897,103.8501",AS9989 Equinix Singapore Pte Ltd,018989,Asia/Singapore,
155.137.184.194,155137184194.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
210.209.102.10,210209102010.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
122.151.182.174,122-151-182-174.sta.wbroadband.net.au,Gold Coast,Queensland,AU,"-28.0003,153.4309",AS9443 Vocus Retail,4217,Australia/Brisbane,
141.0.130.250,,Trondheim,Trøndelag,NO,"63.4305,10.3951",AS206260 Svorka AS,7003,Europe/Oslo,
110.148.181.71,cpe-110-148-181-71.bpjl-r-038.lon.vic.bigpond.net.au,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
61.92.38.231,061092038231.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
185.25.249.150,host-185-25-249-150.hgdata.sk,Ždiar,Prešovský kraj,SK,"49.2710,20.2624",AS60791 HGdata s.r.o.,059 55,Europe/Bratislava,
17.253.57.83,defra3-edge-bx-042.aaplimg.com,Frankfurt am Main,Hesse,DE,"50.1155,8.6842",AS6185 Apple Inc.,60306,Europe/Berlin,
176.28.27.1,dtag-billing.ebf.de,Düsseldorf,North Rhine-Westphalia,DE,"51.2217,6.7762",AS61157 PlusServer GmbH,40210,Europe/Berlin,
61.238.222.130,061238222130.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
101.176.48.44,cpe-101-176-48-44.vb01.vic.asp.telstra.net,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
101.190.234.39,cpe-101-190-234-39.nb15.nsw.asp.telstra.net,Sydney,New South Wales,AU,"-33.8678,151.2073",AS1221 Telstra Corporation Ltd,1001,Australia/Sydney,
137.118.252.27,137-118-252-27.peoplescom.net,Travis Ranch,Texas,US,"32.8036,-96.4735",AS40317 Peoples Communications Inc.,75126,America/Chicago,
72.9.84.96,96-84-9-72-in-addr-arpa.brightok.net,Sulphur,Oklahoma,US,"34.5079,-96.9684",AS8025 BrightNet Oklahoma,73086,America/Chicago,
195.32.118.166,host166-118-32-195.dimensionesrl.eu,Milan,Lombardy,IT,"45.4643,9.1895",AS202870 Dimensione S.r.l.,20121,Europe/Rome,
61.16.83.218,,Singapore,Singapore,SG,"1.2897,103.8501",AS23856 SPTEL PTE. LTD.,018989,Asia/Singapore,
124.176.10.237,cpe-124-176-10-237.qb09.qld.asp.telstra.net,Brisbane,Queensland,AU,"-27.4679,153.0281",AS1221 Telstra Corporation Ltd,4000,Australia/Brisbane,
111.220.46.198,111-220-46-198.sta.wbroadband.net.au,Sydney,New South Wales,AU,"-33.8678,151.2073",AS9443 Vocus Retail,1001,Australia/Sydney,
207.43.77.42,207-43-77-42.web-access.net,Santa Anna,Texas,US,"31.7421,-99.3217",AS18618 west central wireless,76878,America/Chicago,
17.253.71.71,jptyo7-edge-bx-036.aaplimg.com,Tokyo,Tokyo,JP,"35.6895,139.6917",AS6185 Apple Inc.,101-8656,Asia/Tokyo,
107.219.98.145,107-219-98-145.lightspeed.brhmal.sbcglobal.net,Hoover,Alabama,US,"33.4054,-86.8114","AS7018 AT&T Services, Inc.",35216,America/Chicago,
149.71.51.203,,Fermo,The Marches,IT,"43.1630,13.7227",AS203591 TECNO GENERAL S.R.L,63900,Europe/Rome,
121.209.158.211,cpe-121-209-158-211.nb04.nsw.asp.telstra.net,Sydney,New South Wales,AU,"-33.8678,151.2073",AS1221 Telstra Corporation Ltd,1001,Australia/Sydney,
137.118.249.209,137-118-249-209.peoplescom.net,Emory,Texas,US,"32.8746,-95.7655",AS40317 Peoples Communications Inc.,75440,America/Chicago,
137.119.93.185,137-119-93-185.peoplescom.net,Mineola,Texas,US,"32.6632,-95.4883",AS40317 Peoples Communications Inc.,75773,America/Chicago,
192.176.163.18,,Stockholm,Stockholm,SE,"59.3294,18.0687",AS5411 Tietoevry Oyj,100 05,Europe/Stockholm,
61.244.55.128,061244055128.static.ctinets.com,Tseung Kwan O,Sai Kung,HK,"22.3279,114.2499",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
207.43.77.227,207-43-77-227.web-access.net,Coleman,Texas,US,"31.8274,-99.4265",AS18618 west central wireless,76834,America/Chicago,
208.123.243.121,dsl-243-121.geneseo.net,Annawan,Illinois,US,"41.3973,-89.9046",AS15129 Geneseo Telephone Company,61234,America/Chicago,
64.137.147.173,64-137-147-173.beanfield.net,Toronto,Ontario,CA,"43.7001,-79.4163",AS21949 Beanfield Technologies Inc.,M5A,America/Toronto,
139.168.196.89,cpe-139-168-196-89.nb07.nsw.asp.telstra.net,Sydney,New South Wales,AU,"-33.8678,151.2073",AS1221 Telstra Corporation Ltd,1001,Australia/Sydney,
65.169.67.250,65-169-67-250.web-access.net,Coleman,Texas,US,"31.8274,-99.4265",AS18618 west central wireless,76834,America/Chicago,
115.139.5.244,,Chinch'ŏn,North Chungcheong,KR,"36.8567,127.4433",AS17858 LG POWERCOMM,27830,Asia/Seoul,
149.71.49.121,,Fermo,The Marches,IT,"43.1630,13.7227",AS203591 TECNO GENERAL S.R.L,63900,Europe/Rome,
210.50.98.48,48.98.50.210.sta.wbroadband.net.au,Sydney,New South Wales,AU,"-33.8678,151.2073",AS9443 Vocus Retail,1001,Australia/Sydney,
17.253.53.25,nlams2-edge-bx-013.aaplimg.com,Amsterdam,North Holland,NL,"52.3740,4.8897",AS6185 Apple Inc.,1012,Europe/Amsterdam,
65.20.161.39,,Basrah,Basra,IQ,"30.5085,47.7804",AS203214 Hulum Almustakbal Company for Communication Engineering and Services Ltd,,Asia/Baghdad,
139.218.235.16,139-218-235-16.sta.wbroadband.net.au,Adelaide,South Australia,AU,"-34.9287,138.5986",AS9443 Vocus Retail,5000,Australia/Adelaide,
176.28.29.68,n176-28-29-68.cnet.hosteurope.de,Düsseldorf,North Rhine-Westphalia,DE,"51.2217,6.7762",AS61157 PlusServer GmbH,40210,Europe/Berlin,
207.43.77.116,207-43-77-116.web-access.net,Santa Anna,Texas,US,"31.7421,-99.3217",AS18618 west central wireless,76878,America/Chicago,
17.253.87.63,hkhkg3-edge-bx-032.aaplimg.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS6185 Apple Inc.,,Asia/Hong_Kong,
67.55.173.242,snca-67-55-173-242.dsl.netins.net,Casey,Iowa,US,"41.5050,-94.5194",AS5056 Aureon Network Services,50048,America/Chicago,
204.80.120.245,,Marathon,Texas,US,"30.2052,-103.2446","AS36105 Big Bend Telephone Company, Inc.",79842,America/Chicago,
138.19.83.123,138019083123.ctinets.com,Tuen Mun,Tuen Mun,HK,"22.3917,113.9716",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
76.103.131.128,c-76-103-131-128.hsd1.ca.comcast.net,Daly City,California,US,"37.7058,-122.4619","AS7922 Comcast Cable Communications, LLC",94016,America/Los_Angeles,
110.235.29.3,110235029003.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
101.180.23.33,cpe-101-180-23-33.nb10.nsw.asp.telstra.net,Sydney,New South Wales,AU,"-33.8678,151.2073",AS1221 Telstra Corporation Ltd,1001,Australia/Sydney,
94.255.218.94,94-255-218-94.cust.bredband2.com,Stockholm,Stockholm,SE,"59.3294,18.0687",AS29518 Bredband2 AB,100 05,Europe/Stockholm,
68.168.207.115,,Josephine,Texas,US,"33.0612,-96.3072",AS40317 Peoples Communications Inc.,75164,America/Chicago,
195.32.11.120,host120-11-32-195.dimensionesrl.eu,Milan,Lombardy,IT,"45.4643,9.1895",AS202870 Dimensione S.r.l.,20121,Europe/Rome,
167.89.209.98,,Emory,Texas,US,"32.8746,-95.7655",AS40317 Peoples Communications Inc.,75440,America/Chicago,
61.16.77.42,,Singapore,Singapore,SG,"1.2897,103.8501",AS23856 SPTEL PTE. LTD.,018989,Asia/Singapore,
68.134.34.141,pool-68-134-34-141.bltmmd.fios.verizon.net,Trial,Maryland,US,"39.2235,-76.7525",AS701 Verizon Business,21075,America/New_York,
164.70.212.97,fpa446d461.tkyc625.ap.nuro.jp,Nishi-Tokyo-shi,Tokyo,JP,"35.7253,139.5383",AS2527 Sony Network Communications Inc.,188-0011,Asia/Tokyo,
110.147.150.68,cpe-110-147-150-68.vb13.vic.asp.telstra.net,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
124.189.50.174,cpe-124-189-50-174.vb09.vic.asp.telstra.net,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
141.66.192.62,pro.ddb.de,Karlsruhe,Baden-Wurttemberg,DE,"49.0094,8.4044",AS13040 FIZ Karlsruhe - Leibniz-Institut fuer Informationsinfrastruktur GmbH,76133,Europe/Berlin,
188.134.90.194,188x134x90x194.static-business.spb.ertelecom.ru,Saint Petersburg,St.-Petersburg,RU,"59.9386,30.3141","AS41733 JSC ""ER-Telecom Holding""",190000,Europe/Moscow,
138.19.47.222,138019047222.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
67.163.36.160,c-67-163-36-160.hsd1.il.comcast.net,Chicago,Illinois,US,"41.8500,-87.6500","AS33491 Comcast Cable Communications, LLC",60666,America/Chicago,
167.89.217.110,,Mount Pleasant,Texas,US,"33.1568,-94.9683",AS40317 Peoples Communications Inc.,75456,America/Chicago,
141.66.194.9,emis.emis.de,Karlsruhe,Baden-Wurttemberg,DE,"49.0094,8.4044",AS13040 FIZ Karlsruhe - Leibniz-Institut fuer Informationsinfrastruktur GmbH,76133,Europe/Berlin,
175.139.60.177,,Kuala Lumpur,Kuala Lumpur,MY,"3.1412,101.6865",AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,50050,Asia/Kuala_Lumpur,
120.147.137.38,cpe-120-147-137-38.vb10.vic.asp.telstra.net,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
185.169.238.120,dynamic-host-185-169-238-120.customers.warian.net,Naples,Campania,IT,"40.8522,14.2681",AS56911 Warian S.R.L.,80100,Europe/Rome,
149.71.53.38,,Fermo,The Marches,IT,"43.1630,13.7227",AS203591 TECNO GENERAL S.R.L,63900,Europe/Rome,
170.138.30.37,ch-hfapi-train.changehealthcare.com,Ohatchee,Alabama,US,"33.7834,-86.0025",AS14045 Change Healthcare,36271,America/Chicago,
72.172.208.155,72-172-208-155.fidnet.com,Sullivan,Missouri,US,"38.2081,-91.1604",AS11976 Fidelity Communication International Inc.,63080,America/Chicago,
189.177.185.123,dsl-189-177-185-123-dyn.prod-infinitum.com.mx,Tepic,Nayarit,MX,"21.5095,-104.8957",AS8151 UNINET,63197,America/Mazatlan,
180.153.34.59,,Shanghai,Shanghai,CN,"31.2222,121.4581",AS4812 China Telecom (Group),,Asia/Shanghai,
76.196.82.41,,San Francisco,California,US,"37.7749,-122.4194","AS7018 AT&T Services, Inc.",94102,America/Los_Angeles,
119.247.37.94,119247037094.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
123.202.165.243,123202165243.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
199.45.164.67,199-45-164-67.beanfield.net,Toronto,Ontario,CA,"43.7001,-79.4163",AS21949 Beanfield Technologies Inc.,M5A,America/Toronto,
120.155.29.243,cpe-120-155-29-243.nb05.nsw.asp.telstra.net,Sydney,New South Wales,AU,"-33.8678,151.2073",AS1221 Telstra Corporation Ltd,1001,Australia/Sydney,
188.243.211.169,188.243.211.169.pool.sknt.ru,Saint Petersburg,St.-Petersburg,RU,"59.9386,30.3141",AS35807 SkyNet Ltd.,190000,Europe/Moscow,
17.253.24.41,cator4-edge-bx-005.a.aaplimg.com,Toronto,Ontario,CA,"43.7001,-79.4163",AS714 Apple Inc.,M5A,America/Toronto,
205.240.66.112,,Santa Anna,Texas,US,"31.7421,-99.3217",AS18618 west central wireless,76878,America/Chicago,
195.32.123.117,host117-123-32-195.dimensionesrl.eu,Milan,Lombardy,IT,"45.4643,9.1895",AS202870 Dimensione S.r.l.,20121,Europe/Rome,
93.173.7.96,93-173-7-96.bb.netvision.net.il,Gan Yavne,Central District,IL,"31.7874,34.7066",AS1680 Cellcom Fixed Line Communication L.P,,Asia/Jerusalem,
141.226.213.222,static.141.226.213.222.ccc.net.il,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",AS50463 Triple C Cloud Computing Ltd.,,Asia/Jerusalem,
61.92.180.235,061092180235.ctinets.com,Yuen Long Kau Hui,Yuen Long,HK,"22.4500,114.0333",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
167.89.200.244,,Mineola,Texas,US,"32.6632,-95.4883",AS40317 Peoples Communications Inc.,75773,America/Chicago,
188.24.64.165,188-24-64-165.rdsnet.ro,Cluj-Napoca,Cluj,RO,"46.7667,23.6000",AS8708 RCS & RDS SA,400001,Europe/Bucharest,
1.156.246.40,,Brisbane,Queensland,AU,"-27.4679,153.0281",AS1221 Telstra Corporation Ltd,4000,Australia/Brisbane,
176.28.29.118,n176-28-29-118.cnet.hosteurope.de,Düsseldorf,North Rhine-Westphalia,DE,"51.2217,6.7762",AS61157 PlusServer GmbH,40210,Europe/Berlin,
183.178.208.48,183178208048.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
104.248.148.209,,Singapore,Singapore,SG,"1.3215,103.6957","AS14061 DigitalOcean, LLC",627753,Asia/Singapore,
66.234.32.40,66-234-32-40.beanfield.net,Toronto,Ontario,CA,"43.7001,-79.4163",AS21949 Beanfield Technologies Inc.,M5A,America/Toronto,
195.32.125.31,host31-125-32-195.dimensionesrl.eu,Milan,Lombardy,IT,"45.4643,9.1895",AS202870 Dimensione S.r.l.,20121,Europe/Rome,
101.178.35.218,,Sydney,New South Wales,AU,"-33.8678,151.2073",AS1221 Telstra Corporation Ltd,1001,Australia/Sydney,
133.114.221.85,fp8572dd55.hygk111.ap.nuro.jp,Osaka,Ōsaka,JP,"34.6937,135.5022",AS2527 Sony Network Communications Inc.,543-0062,Asia/Tokyo,
118.200.226.137,bb118-200-226-137.singnet.com.sg,Singapore,Singapore,SG,"1.2897,103.8501",AS9506 Singtel Fibre Broadband,018989,Asia/Singapore,
61.244.55.153,061244055153.static.ctinets.com,Tseung Kwan O,Sai Kung,HK,"22.3279,114.2499",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
154.27.24.7,,New York City,New York,US,"40.7143,-74.0060","AS29852 Honest Networks, LLC",10001,America/New_York,
121.209.174.12,cpe-121-209-174-12.nb04.nsw.asp.telstra.net,Sydney,New South Wales,AU,"-33.8678,151.2073",AS1221 Telstra Corporation Ltd,1001,Australia/Sydney,
61.238.210.229,061238210229.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
198.68.208.213,198-68-208-213.web-access.net,Coleman,Texas,US,"31.8274,-99.4265",AS18618 west central wireless,76834,America/Chicago,
123.202.39.23,123202039023.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
104.244.115.173,mcfiuu.myakkatech.com,Utopia,Florida,US,"27.2901,-82.3601","AS16803 Myakka Technologies, Inc.",34240,America/New_York,
124.187.42.203,cpe-124-187-42-203.qb03.qld.asp.telstra.net,Brisbane,Queensland,AU,"-27.4679,153.0281",AS1221 Telstra Corporation Ltd,4000,Australia/Brisbane,
199.47.249.15,mcwipu.myakkatech.com,Utopia,Florida,US,"27.2901,-82.3601","AS16803 Myakka Technologies, Inc.",34240,America/New_York,
210.6.232.75,210006232075.ctinets.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS9269 Hong Kong Broadband Network Ltd.,,Asia/Hong_Kong,
195.32.124.173,host173-124-32-195.dimensionesrl.eu,Milan,Lombardy,IT,"45.4643,9.1895",AS202870 Dimensione S.r.l.,20121,Europe/Rome,
216.134.233.3,,Yellville,Arkansas,US,"36.2262,-92.6849",AS18943 YELCOT TELEPHONE COMPANY,72687,America/Chicago,
1.1.253.9,node-op5.pool-1-1.dynamic.totinternet.net,Bangkok,Bangkok,TH,"13.7540,100.5014",AS23969 TOT Public Company Limited,10200,Asia/Bangkok,
38.125.248.143,,New York City,New York,US,"40.7143,-74.0060","AS29852 Honest Networks, LLC",10001,America/New_York,
140.186.223.247,140-186-223-247-dynamic.midco.net,West Fargo,North Dakota,US,"46.8750,-96.9004",AS11232 Midcontinent Communications,58078,America/Chicago,
97.75.158.200,97-75-158-200-static.northstate.net,High Point,North Carolina,US,"35.9557,-80.0053","AS22709 North State Telephone, LLC",27260,America/New_York,
125.199.21.65,fl1-125-199-21-65.osk.mesh.ad.jp,Osaka,Ōsaka,JP,"34.6937,135.5022",AS2518 BIGLOBE Inc.,543-0062,Asia/Tokyo,
216.134.255.112,,Heber Springs,Arkansas,US,"35.4915,-92.0313",AS18943 YELCOT TELEPHONE COMPANY,72543,America/Chicago,
137.119.127.124,137-119-127-124.peoplescom.net,Travis Ranch,Texas,US,"32.8036,-96.4735",AS40317 Peoples Communications Inc.,75126,America/Chicago,
64.137.153.56,64-137-153-56.beanfield.net,Toronto,Ontario,CA,"43.7001,-79.4163",AS21949 Beanfield Technologies Inc.,M5A,America/Toronto,
45.24.97.246,45-24-97-246.lightspeed.ltrkar.sbcglobal.net,Little Rock,Arkansas,US,"34.7465,-92.2896","AS7018 AT&T Services, Inc.",72201,America/Chicago,
1.159.51.63,cpe-1-159-51-63.vb12.vic.asp.telstra.net,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
101.161.220.162,cpe-101-161-220-162.vb08.vic.asp.telstra.net,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
17.253.85.61,hkhkg1-edge-bx-031.aaplimg.com,Hong Kong,Central and Western,HK,"22.2783,114.1747",AS6185 Apple Inc.,,Asia/Hong_Kong,
195.32.124.130,host130-124-32-195.dimensionesrl.eu,Milan,Lombardy,IT,"45.4643,9.1895",AS202870 Dimensione S.r.l.,20121,Europe/Rome,
68.168.207.203,,Farmersville,Texas,US,"33.1634,-96.3600",AS40317 Peoples Communications Inc.,75442,America/Chicago,
17.253.29.208,uklon5-vip-bx-007.b.aaplimg.com,Shepherds Bush,England,GB,"51.5050,-0.2211",AS6185 Apple Inc.,W12,Europe/London,
108.168.31.73,dhcp-108-168-31-73.cable.user.start.ca,Brampton,Ontario,CA,"43.6834,-79.7663",AS40788 Start Communications,L6V,America/Toronto,
120.148.153.138,cpe-120-148-153-138.vb06.vic.asp.telstra.net,Melbourne,Victoria,AU,"-37.8140,144.9633",AS1221 Telstra Corporation Ltd,3000,Australia/Melbourne,
172.92.126.225,,Port Angeles,Washington,US,"48.1181,-123.4307",AS11404 Wave Broadband,98362,America/Los_Angeles,
81.211.65.226,,Moscow,Moscow,RU,"55.7522,37.6156","AS3216 PJSC ""Vimpelcom""",101000,Europe/Moscow,
216.134.255.58,,Mountain View,Arkansas,US,"35.8684,-92.1176",AS18943 YELCOT TELEPHONE COMPANY,72560,America/Chicago,
159.196.9.17,159-196-9-17.9fc409.mel.nbn.aussiebb.net,Brisbane,Queensland,AU,"-27.4679,153.0281",AS4764 Aussie Broadband,4000,Australia/Brisbane,
66.234.50.91,66-234-50-91.beanfield.net,Toronto,Ontario,CA,"43.7001,-79.4163",AS21949 Beanfield Technologies Inc.,M5A,America/Toronto,
